freq,fx,gx,gy,hc,hs,l,lalti,lbes,lk,ls,luc,ol,ox,wfx,wiki,wk,wx,wy,real,ima,mag,db
869.0,2.0,116.0,116.0,0.2,1.6,13.0,25.0,24.0,30.0,5.0,20.0,58.0,28.0,3.0,2.0,34.0,104.0,100.0,-0.5474929809570312,0.11353795230388641,0.55914169117548,-5.04956248634463
869.0,2.0,116.0,116.0,0.2,1.6,13.0,25.0,24.0,30.0,7.0,20.0,58.0,28.0,3.0,2.0,34.0,104.0,100.0,-0.5733989477157593,0.2311161458492279,0.6182240905316951,-4.177081513078569
869.0,2.0,116.0,116.0,0.2,1.6,13.0,25.0,24.0,30.0,9.0,20.0,58.0,28.0,3.0,2.0,34.0,104.0,100.0,-0.5614790916442871,0.3265727162361145,0.6495448478307926,-3.7478171537737226
869.0,2.0,116.0,116.0,0.2,1.6,13.0,25.0,24.0,30.0,3.0,20.0,58.0,28.0,3.0,4.0,34.0,104.0,100.0,-0.38770434260368347,0.016818193718791008,0.38806894865953545,-8.221822118934476
869.0,2.0,116.0,116.0,0.2,1.6,13.0,25.0,24.0,30.0,5.0,20.0,58.0,28.0,3.0,4.0,34.0,104.0,100.0,-0.5146170258522034,0.1530417501926422,0.536891479350338,-5.402269767652515
869.0,2.0,116.0,116.0,0.2,1.6,13.0,25.0,24.0,30.0,7.0,20.0,58.0,28.0,3.0,4.0,34.0,104.0,100.0,-0.5342140793800354,0.2732042968273163,0.6000210583077623,-4.436670147448048
869.0,2.0,116.0,116.0,0.2,1.6,13.0,25.0,24.0,30.0,9.0,20.0,58.0,28.0,3.0,4.0,34.0,104.0,100.0,-0.5165437459945679,0.3688366413116455,0.6347108865461156,-3.948481052269546
869.0,2.0,116.0,116.0,0.2,1.6,13.0,25.0,24.0,30.0,3.0,20.0,58.0,28.0,3.0,6.0,34.0,104.0,100.0,-0.3606885075569153,0.046986378729343414,0.3637360571482187,-8.78427290415625
869.0,2.0,116.0,116.0,0.2,1.6,13.0,25.0,24.0,30.0,5.0,20.0,58.0,28.0,3.0,6.0,34.0,104.0,100.0,-0.47922495007514954,0.19233639538288116,0.5163814885948271,-5.740586697020813
869.0,2.0,116.0,116.0,0.2,1.6,13.0,25.0,24.0,30.0,7.0,20.0,58.0,28.0,3.0,6.0,34.0,104.0,100.0,-0.4915945827960968,0.31447580456733704,0.583575415428668,-4.678060242650635
869.0,2.0,116.0,116.0,0.2,1.6,13.0,25.0,24.0,30.0,9.0,20.0,58.0,28.0,3.0,6.0,34.0,104.0,100.0,-0.46242767572402954,0.4143116772174835,0.6208812456132754,-4.139829165769267
869.0,2.0,116.0,116.0,0.2,1.6,13.0,25.0,24.0,30.0,3.0,20.0,58.0,28.0,3.0,8.0,34.0,104.0,100.0,-0.3323895335197449,0.07812214642763138,0.3414467334093766,-9.333540755650047
869.0,2.0,116.0,116.0,0.2,1.6,13.0,25.0,24.0,30.0,5.0,20.0,58.0,28.0,3.0,8.0,34.0,104.0,100.0,-0.4413263499736786,0.2325507551431656,0.4988474725792909,-6.040644476035521
869.0,2.0,116.0,116.0,0.2,1.6,13.0,25.0,24.0,30.0,7.0,20.0,58.0,28.0,3.0,8.0,34.0,104.0,100.0,-0.44282999634742737,0.3627452552318573,0.5724356084821137,-4.845467173776582
869.0,2.0,116.0,116.0,0.2,1.6,13.0,25.0,24.0,30.0,9.0,20.0,58.0,28.0,3.0,8.0,34.0,104.0,100.0,-0.40980264544487,0.4531479775905609,0.6109675096173521,-4.279637686117085
869.0,2.0,116.0,116.0,0.2,1.6,10.0,25.0,24.0,30.0,3.0,20.0,60.0,28.0,3.0,2.0,34.0,98.0,100.0,-0.2654419243335724,-0.06681223213672638,0.2737211894556243,-11.253831628892897
869.0,2.0,116.0,116.0,0.2,1.6,10.0,25.0,24.0,30.0,5.0,20.0,60.0,28.0,3.0,2.0,34.0,98.0,100.0,-0.2880660593509674,-0.0651349276304245,0.2953381339201149,-10.593609470326857
869.0,2.0,116.0,116.0,0.2,1.6,10.0,25.0,24.0,30.0,7.0,20.0,60.0,28.0,3.0,2.0,34.0,98.0,100.0,-0.30696627497673035,-0.0573013611137867,0.3122686983329937,-10.109430941240895
869.0,2.0,116.0,116.0,0.2,1.6,10.0,25.0,24.0,30.0,9.0,20.0,60.0,28.0,3.0,2.0,34.0,98.0,100.0,-0.3152453899383545,-0.05249469354748726,0.31958621485919847,-9.908239239207173
869.0,2.0,116.0,116.0,0.2,1.6,10.0,25.0,24.0,30.0,3.0,20.0,60.0,28.0,3.0,4.0,34.0,98.0,100.0,-0.23869632184505463,-0.06425748765468597,0.24719417222509518,-12.139235445152899
869.0,2.0,116.0,116.0,0.2,1.6,10.0,25.0,24.0,30.0,7.0,20.0,60.0,28.0,3.0,4.0,34.0,98.0,100.0,-0.2742733061313629,-0.05855744332075119,0.2804546676817687,-11.042746550310461
869.0,2.0,116.0,116.0,0.2,1.6,10.0,25.0,24.0,30.0,9.0,20.0,60.0,28.0,3.0,4.0,34.0,98.0,100.0,-0.2834419310092926,-0.05491399019956589,0.28871244270712443,-10.790689976518044
869.0,2.0,116.0,116.0,0.2,1.6,10.0,25.0,24.0,30.0,3.0,20.0,60.0,28.0,3.0,6.0,34.0,98.0,100.0,-0.212986558675766,-0.061670172959566116,0.22173516728162068,-13.08330844306531
869.0,2.0,116.0,116.0,0.2,1.6,10.0,25.0,24.0,30.0,5.0,20.0,60.0,28.0,3.0,6.0,34.0,98.0,100.0,-0.2358405739068985,-0.05998235568404198,0.2433488428041978,-12.275414292288378
869.0,2.0,116.0,116.0,0.2,1.6,10.0,25.0,24.0,30.0,7.0,20.0,60.0,28.0,3.0,6.0,34.0,98.0,100.0,-0.24865925312042236,-0.05558304488658905,0.2547957987119702,-11.876154745827218
869.0,2.0,116.0,116.0,0.2,1.6,10.0,25.0,24.0,30.0,9.0,20.0,60.0,28.0,3.0,6.0,34.0,98.0,100.0,-0.2573077082633972,-0.05142100900411606,0.2623954589903623,-11.620873702428513
869.0,2.0,116.0,116.0,0.2,1.6,10.0,25.0,24.0,30.0,3.0,20.0,60.0,28.0,3.0,8.0,34.0,98.0,100.0,-0.18757839500904083,-0.05878796800971031,0.19657486985084965,-14.129440064023921
869.0,2.0,116.0,116.0,0.2,1.6,10.0,25.0,24.0,30.0,7.0,20.0,60.0,28.0,3.0,8.0,34.0,98.0,100.0,-0.22311711311340332,-0.052400026470422745,0.2291877155044751,-12.796173286588385
869.0,2.0,116.0,116.0,0.2,1.6,10.0,25.0,24.0,30.0,9.0,20.0,60.0,28.0,3.0,8.0,34.0,98.0,100.0,-0.23193565011024475,-0.048321131616830826,0.23691576045673485,-12.508120950870044
869.0,2.0,116.0,116.0,0.2,1.6,10.0,25.0,24.0,30.0,3.0,20.0,60.0,28.0,3.0,2.0,34.0,100.0,100.0,-0.19134515523910522,-0.022844040766358376,0.19270396631105524,-14.302186928553876
869.0,2.0,116.0,116.0,0.2,1.6,10.0,25.0,24.0,30.0,5.0,20.0,60.0,28.0,3.0,2.0,34.0,100.0,100.0,-0.1899738311767578,-0.024316849187016487,0.19152379926880989,-14.355545034543422
869.0,2.0,116.0,116.0,0.2,1.6,10.0,25.0,24.0,30.0,7.0,20.0,60.0,28.0,3.0,2.0,34.0,100.0,100.0,-0.18898960947990417,-0.027003033086657524,0.1909089738258676,-14.383473135483708
869.0,2.0,116.0,116.0,0.2,1.6,10.0,25.0,24.0,30.0,9.0,20.0,60.0,28.0,3.0,2.0,34.0,100.0,100.0,-0.1879480481147766,-0.03060113452374935,0.19042294563496015,-14.40561442131761
869.0,2.0,116.0,116.0,0.2,1.6,10.0,25.0,24.0,30.0,3.0,20.0,60.0,28.0,3.0,4.0,34.0,100.0,100.0,-0.16257113218307495,-0.0142052648589015,0.163190571323831,-15.746098742565092
869.0,2.0,116.0,116.0,0.2,1.6,10.0,25.0,24.0,30.0,5.0,20.0,60.0,28.0,3.0,4.0,34.0,100.0,100.0,-0.16139648854732513,-0.015851089730858803,0.1621730050318566,-15.800428716604042
869.0,2.0,116.0,116.0,0.2,1.6,10.0,25.0,24.0,30.0,7.0,20.0,60.0,28.0,3.0,4.0,34.0,100.0,100.0,-0.16020773351192474,-0.018549731001257896,0.16127805305511014,-15.848494559915325
869.0,2.0,116.0,116.0,0.2,1.6,10.0,25.0,24.0,30.0,9.0,20.0,60.0,28.0,3.0,4.0,34.0,100.0,100.0,-0.15964314341545105,-0.022240417078137398,0.1611848919451689,-15.853513351404818
869.0,2.0,116.0,116.0,0.2,1.6,10.0,25.0,24.0,30.0,3.0,20.0,60.0,28.0,3.0,6.0,34.0,100.0,100.0,-0.13462373614311218,-0.005323189776390791,0.1347289378067153,-17.410782283013585
869.0,2.0,116.0,116.0,0.2,1.6,10.0,25.0,24.0,30.0,5.0,20.0,60.0,28.0,3.0,6.0,34.0,100.0,100.0,-0.13351987302303314,-0.007036468479782343,0.13370515465289237,-17.477036986524812
869.0,2.0,116.0,116.0,0.2,1.6,10.0,25.0,24.0,30.0,9.0,20.0,60.0,28.0,3.0,6.0,34.0,100.0,100.0,-0.13215097784996033,-0.013583161868155003,0.13284721763378113,-17.53295074136304
869.0,2.0,116.0,116.0,0.2,1.6,10.0,25.0,24.0,30.0,3.0,20.0,60.0,28.0,3.0,8.0,34.0,100.0,100.0,-0.10750053077936172,0.004386628046631813,0.10758999313813528,-19.364562403687817
869.0,2.0,116.0,116.0,0.2,1.6,10.0,25.0,24.0,30.0,5.0,20.0,60.0,28.0,3.0,8.0,34.0,100.0,100.0,-0.10644055157899857,0.0025775122921913862,0.10647175489329483,-19.455311754534797
869.0,2.0,116.0,116.0,0.2,1.6,10.0,25.0,24.0,30.0,7.0,20.0,60.0,28.0,3.0,8.0,34.0,100.0,100.0,-0.10584980994462967,-0.00022547977278009057,0.10585005010127371,-19.506178641658213
869.0,2.0,116.0,116.0,0.2,1.6,10.0,25.0,24.0,30.0,9.0,20.0,60.0,28.0,3.0,8.0,34.0,100.0,100.0,-0.10544281452894211,-0.004077465273439884,0.10552162270758061,-19.5331707769197
869.0,2.0,116.0,116.0,0.2,1.6,10.0,25.0,24.0,30.0,3.0,20.0,60.0,28.0,3.0,2.0,34.0,102.0,100.0,-0.6928068995475769,0.06542612612247467,0.69588934324368,-3.149196283633317
869.0,2.0,116.0,116.0,0.2,1.6,10.0,25.0,24.0,30.0,5.0,20.0,60.0,28.0,3.0,2.0,34.0,102.0,100.0,-0.645022988319397,0.23082369565963745,0.6850797281619547,-3.2851776654540004
869.0,2.0,116.0,116.0,0.2,1.6,10.0,25.0,24.0,30.0,7.0,20.0,60.0,28.0,3.0,2.0,34.0,102.0,100.0,-0.5762543678283691,0.30389586091041565,0.6514766233102736,-3.7220232659350048
869.0,2.0,116.0,116.0,0.2,1.6,10.0,25.0,24.0,30.0,9.0,20.0,60.0,28.0,3.0,2.0,34.0,102.0,100.0,-0.5075623989105225,0.34206971526145935,0.6120713021265253,-4.2639596513254725
869.0,2.0,116.0,116.0,0.2,1.6,10.0,25.0,24.0,30.0,3.0,20.0,60.0,28.0,3.0,4.0,34.0,102.0,100.0,-0.6648560762405396,0.12051714956760406,0.6756907469056139,-3.4050405676407376
869.0,2.0,116.0,116.0,0.2,1.6,10.0,25.0,24.0,30.0,5.0,20.0,60.0,28.0,3.0,4.0,34.0,102.0,100.0,-0.604904055595398,0.2780277729034424,0.6657389570855895,-3.533920573381417
869.0,2.0,116.0,116.0,0.2,1.6,10.0,25.0,24.0,30.0,7.0,20.0,60.0,28.0,3.0,4.0,34.0,102.0,100.0,-0.5299815535545349,0.3479979634284973,0.634021316406996,-3.9579228094850327
869.0,2.0,116.0,116.0,0.2,1.6,10.0,25.0,24.0,30.0,9.0,20.0,60.0,28.0,3.0,4.0,34.0,102.0,100.0,-0.45792627334594727,0.38219180703163147,0.5964621104333544,-4.488342783455504
869.0,2.0,116.0,116.0,0.2,1.6,10.0,25.0,24.0,30.0,3.0,20.0,60.0,28.0,3.0,6.0,34.0,102.0,100.0,-0.6328688263893127,0.16873781383037567,0.6549774051306202,-3.675473633640566
869.0,2.0,116.0,116.0,0.2,1.6,10.0,25.0,24.0,30.0,5.0,20.0,60.0,28.0,3.0,6.0,34.0,102.0,100.0,-0.5607665777206421,0.3248930871486664,0.6480853900262772,-3.7673553772164725
869.0,2.0,116.0,116.0,0.2,1.6,10.0,25.0,24.0,30.0,7.0,20.0,60.0,28.0,3.0,6.0,34.0,102.0,100.0,-0.47961875796318054,0.3909322917461395,0.61875860375435,-4.169574984212038
869.0,2.0,116.0,116.0,0.2,1.6,10.0,25.0,24.0,30.0,9.0,20.0,60.0,28.0,3.0,6.0,34.0,102.0,100.0,-0.40455469489097595,0.42058855295181274,0.5835745299723339,-4.678073421721631
869.0,2.0,116.0,116.0,0.2,1.6,10.0,25.0,24.0,30.0,3.0,20.0,60.0,28.0,3.0,8.0,34.0,102.0,100.0,-0.5972466468811035,0.21849918365478516,0.6359602585606502,-3.9314004551788235
869.0,2.0,116.0,116.0,0.2,1.6,10.0,25.0,24.0,30.0,5.0,20.0,60.0,28.0,3.0,8.0,34.0,102.0,100.0,-0.5125062465667725,0.37131956219673157,0.6328829828964702,-3.973531631572047
869.0,2.0,116.0,116.0,0.2,1.6,10.0,25.0,24.0,30.0,7.0,20.0,60.0,28.0,3.0,8.0,34.0,102.0,100.0,-0.42597052454948425,0.4321741759777069,0.6068157926150017,-4.338862501137261
869.0,2.0,116.0,116.0,0.2,1.6,10.0,25.0,24.0,30.0,9.0,20.0,60.0,28.0,3.0,8.0,34.0,102.0,100.0,-0.34766754508018494,0.4569953382015228,0.5742102933943336,-4.8185805306150336
869.0,2.0,116.0,116.0,0.2,1.6,10.0,25.0,24.0,30.0,3.0,20.0,60.0,28.0,3.0,2.0,34.0,104.0,100.0,-0.49801456928253174,-0.1866791546344757,0.5318530041211651,-5.484167666894112
869.0,2.0,116.0,116.0,0.2,1.6,10.0,25.0,24.0,30.0,5.0,20.0,60.0,28.0,3.0,2.0,34.0,104.0,100.0,-0.6247426271438599,-0.13003502786159515,0.6381320072223127,-3.9017894325352254
869.0,2.0,116.0,116.0,0.2,1.6,10.0,25.0,24.0,30.0,7.0,20.0,60.0,28.0,3.0,2.0,34.0,104.0,100.0,-0.6874446868896484,-0.038973502814769745,0.6885485686968347,-3.2413084030407853
869.0,2.0,116.0,116.0,0.2,1.6,10.0,25.0,24.0,30.0,9.0,20.0,60.0,28.0,3.0,2.0,34.0,104.0,100.0,-0.7065338492393494,0.05568194389343262,0.7087246002480252,-2.990449847195265
869.0,2.0,116.0,116.0,0.2,1.6,10.0,25.0,24.0,30.0,3.0,20.0,60.0,28.0,3.0,4.0,34.0,104.0,100.0,-0.4812561869621277,-0.15342378616333008,0.5051201596155291,-5.932105964337577
869.0,2.0,116.0,116.0,0.2,1.6,10.0,25.0,24.0,30.0,5.0,20.0,60.0,28.0,3.0,4.0,34.0,104.0,100.0,-0.6092531085014343,-0.0860002264380455,0.6152929295596168,-4.218361508767158
869.0,2.0,116.0,116.0,0.2,1.6,10.0,25.0,24.0,30.0,7.0,20.0,60.0,28.0,3.0,4.0,34.0,104.0,100.0,-0.6670637130737305,0.011788244359195232,0.6671678649371418,-3.5152976052174005
869.0,2.0,116.0,116.0,0.2,1.6,10.0,25.0,24.0,30.0,9.0,20.0,60.0,28.0,3.0,4.0,34.0,104.0,100.0,-0.6796591281890869,0.10944157838821411,0.6884141120073392,-3.2430047104079134
869.0,2.0,116.0,116.0,0.2,1.6,10.0,25.0,24.0,30.0,3.0,20.0,60.0,28.0,3.0,6.0,34.0,104.0,100.0,-0.4625118672847748,-0.1195109561085701,0.4777029369903787,-6.416841771996989
869.0,2.0,116.0,116.0,0.2,1.6,10.0,25.0,24.0,30.0,5.0,20.0,60.0,28.0,3.0,6.0,34.0,104.0,100.0,-0.5906088948249817,-0.04010401666164398,0.5919689170883753,-4.554021929440187
869.0,2.0,116.0,116.0,0.2,1.6,10.0,25.0,24.0,30.0,7.0,20.0,60.0,28.0,3.0,6.0,34.0,104.0,100.0,-0.6445999145507812,0.06971824169158936,0.648359223782188,-3.763686127033231
869.0,2.0,116.0,116.0,0.2,1.6,10.0,25.0,24.0,30.0,9.0,20.0,60.0,28.0,3.0,6.0,34.0,104.0,100.0,-0.6480019092559814,0.16405150294303894,0.6684454876931006,-3.498680080961092
869.0,2.0,116.0,116.0,0.2,1.6,10.0,25.0,24.0,30.0,3.0,20.0,60.0,28.0,3.0,8.0,34.0,104.0,100.0,-0.44213441014289856,-0.08419843018054962,0.4500802287118128,-6.9342012897731395
869.0,2.0,116.0,116.0,0.2,1.6,10.0,25.0,24.0,30.0,5.0,20.0,60.0,28.0,3.0,8.0,34.0,104.0,100.0,-0.5725091695785522,0.008149733766913414,0.5725671728382575,-4.843471102672755
869.0,2.0,116.0,116.0,0.2,1.6,10.0,25.0,24.0,30.0,7.0,20.0,60.0,28.0,3.0,8.0,34.0,104.0,100.0,-0.6151951551437378,0.12403091043233871,0.6275736973894002,-4.0467053335063365
869.0,2.0,116.0,116.0,0.2,1.6,10.0,25.0,24.0,30.0,9.0,20.0,60.0,28.0,3.0,8.0,34.0,104.0,100.0,-0.6111010313034058,0.21973197162151337,0.6494048119722887,-3.749689953089491
869.0,2.0,116.0,116.0,0.2,1.6,11.0,25.0,24.0,30.0,3.0,20.0,60.0,28.0,3.0,2.0,34.0,98.0,100.0,-0.20997048914432526,-0.01317678764462471,0.21038354033559456,-13.539764817081604
869.0,2.0,116.0,116.0,0.2,1.6,11.0,25.0,24.0,30.0,5.0,20.0,60.0,28.0,3.0,2.0,34.0,98.0,100.0,-0.2338876873254776,-0.008963553234934807,0.2340593847062234,-12.613478819471045
869.0,2.0,116.0,116.0,0.2,1.6,11.0,25.0,24.0,30.0,7.0,20.0,60.0,28.0,3.0,2.0,34.0,98.0,100.0,-0.2521122992038727,0.0019445628859102726,0.25211979837902515,-11.967860977058217
869.0,2.0,116.0,116.0,0.2,1.6,11.0,25.0,24.0,30.0,9.0,20.0,60.0,28.0,3.0,2.0,34.0,98.0,100.0,-0.2602750062942505,0.008223289623856544,0.2604048797425078,-11.687017635150047
869.0,2.0,116.0,116.0,0.2,1.6,11.0,25.0,24.0,30.0,3.0,20.0,60.0,28.0,3.0,4.0,34.0,98.0,100.0,-0.18248791992664337,-0.014368492178618908,0.18305270958562736,-14.748476764288515
869.0,2.0,116.0,116.0,0.2,1.6,11.0,25.0,24.0,30.0,5.0,20.0,60.0,28.0,3.0,4.0,34.0,98.0,100.0,-0.20616412162780762,-0.010466484352946281,0.2064296304828256,-13.704559296749768
869.0,2.0,116.0,116.0,0.2,1.6,11.0,25.0,24.0,30.0,7.0,20.0,60.0,28.0,3.0,4.0,34.0,98.0,100.0,-0.2195197343826294,-0.004488449543714523,0.21956561653120152,-13.168713368219274
869.0,2.0,116.0,116.0,0.2,1.6,11.0,25.0,24.0,30.0,9.0,20.0,60.0,28.0,3.0,4.0,34.0,98.0,100.0,-0.22810828685760498,0.001038024085573852,0.22811064864910105,-12.837088810767002
869.0,2.0,116.0,116.0,0.2,1.6,11.0,25.0,24.0,30.0,3.0,20.0,60.0,28.0,3.0,6.0,34.0,98.0,100.0,-0.15601229667663574,-0.015440265648066998,0.1567744829926142,-16.094492455137722
869.0,2.0,116.0,116.0,0.2,1.6,11.0,25.0,24.0,30.0,5.0,20.0,60.0,28.0,3.0,6.0,34.0,98.0,100.0,-0.17929677665233612,-0.011265193112194538,0.17965032338900128,-14.911439933680665
869.0,2.0,116.0,116.0,0.2,1.6,11.0,25.0,24.0,30.0,7.0,20.0,60.0,28.0,3.0,6.0,34.0,98.0,100.0,-0.19222843647003174,-0.005318265873938799,0.19230199099234238,-14.320324385692016
869.0,2.0,116.0,116.0,0.2,1.6,11.0,25.0,24.0,30.0,9.0,20.0,60.0,28.0,3.0,6.0,34.0,98.0,100.0,-0.20077744126319885,5.214697739575058e-05,0.2007774480351429,-13.945701402644996
869.0,2.0,116.0,116.0,0.2,1.6,11.0,25.0,24.0,30.0,3.0,20.0,60.0,28.0,3.0,8.0,34.0,98.0,100.0,-0.12964430451393127,-0.01644716039299965,0.1306834143183212,-17.675590547869003
869.0,2.0,116.0,116.0,0.2,1.6,11.0,25.0,24.0,30.0,5.0,20.0,60.0,28.0,3.0,8.0,34.0,98.0,100.0,-0.15287883579730988,-0.012507682666182518,0.15338963641791045,-16.284079639364993
869.0,2.0,116.0,116.0,0.2,1.6,11.0,25.0,24.0,30.0,7.0,20.0,60.0,28.0,3.0,8.0,34.0,98.0,100.0,-0.1659725457429886,-0.006639213766902685,0.1661052831786246,-15.592331081395443
869.0,2.0,116.0,116.0,0.2,1.6,11.0,25.0,24.0,30.0,9.0,20.0,60.0,28.0,3.0,8.0,34.0,98.0,100.0,-0.17431944608688354,-0.0014472134644165635,0.1743254534221824,-15.172783930348944
869.0,2.0,116.0,116.0,0.2,1.6,11.0,25.0,24.0,30.0,3.0,20.0,60.0,28.0,3.0,2.0,34.0,100.0,100.0,-0.12783539295196533,0.029207535088062286,0.13112958398890687,-17.645986331919662
869.0,2.0,116.0,116.0,0.2,1.6,11.0,25.0,24.0,30.0,5.0,20.0,60.0,28.0,3.0,2.0,34.0,100.0,100.0,-0.12681299448013306,0.02744922786951065,0.12974974250321492,-17.737869907284708
869.0,2.0,116.0,116.0,0.2,1.6,11.0,25.0,24.0,30.0,7.0,20.0,60.0,28.0,3.0,2.0,34.0,100.0,100.0,-0.1259041279554367,0.024815719574689865,0.12832641728899247,-17.833678610326707
869.0,2.0,116.0,116.0,0.2,1.6,11.0,25.0,24.0,30.0,9.0,20.0,60.0,28.0,3.0,2.0,34.0,100.0,100.0,-0.12497612088918686,0.02129305899143219,0.1267770687219154,-17.939185879899608
869.0,2.0,116.0,116.0,0.2,1.6,11.0,25.0,24.0,30.0,3.0,20.0,60.0,28.0,3.0,4.0,34.0,100.0,100.0,-0.098790243268013,0.0336860790848732,0.10437559144294953,-19.628021011545208
869.0,2.0,116.0,116.0,0.2,1.6,11.0,25.0,24.0,30.0,5.0,20.0,60.0,28.0,3.0,4.0,34.0,100.0,100.0,-0.09794249385595322,0.03189476206898689,0.10300489284573194,-19.742842906783352
869.0,2.0,116.0,116.0,0.2,1.6,11.0,25.0,24.0,30.0,7.0,20.0,60.0,28.0,3.0,4.0,34.0,100.0,100.0,-0.09718766808509827,0.029205607250332832,0.10148108357068288,-19.87229808437548
869.0,2.0,116.0,116.0,0.2,1.6,11.0,25.0,24.0,30.0,9.0,20.0,60.0,28.0,3.0,4.0,34.0,100.0,100.0,-0.09656074643135071,0.025513166561722755,0.09987441824304068,-20.010914747716356
869.0,2.0,116.0,116.0,0.2,1.6,11.0,25.0,24.0,30.0,3.0,20.0,60.0,28.0,3.0,6.0,34.0,100.0,100.0,-0.07098264247179031,0.038505978882312775,0.08075423172789849,-21.856694205219853
869.0,2.0,116.0,116.0,0.2,1.6,11.0,25.0,24.0,30.0,5.0,20.0,60.0,28.0,3.0,6.0,34.0,100.0,100.0,-0.0702052190899849,0.03661254048347473,0.07917860132716954,-22.027843484678897
869.0,2.0,116.0,116.0,0.2,1.6,11.0,25.0,24.0,30.0,7.0,20.0,60.0,28.0,3.0,6.0,34.0,100.0,100.0,-0.06982526183128357,0.03382705897092819,0.07758760924548429,-22.204152602151204
869.0,2.0,116.0,116.0,0.2,1.6,11.0,25.0,24.0,30.0,9.0,20.0,60.0,28.0,3.0,6.0,34.0,100.0,100.0,-0.0693451464176178,0.030110962688922882,0.07560039289404888,-22.429518949427187
869.0,2.0,116.0,116.0,0.2,1.6,11.0,25.0,24.0,30.0,3.0,20.0,60.0,28.0,3.0,8.0,34.0,100.0,100.0,-0.04394669830799103,0.04440220445394516,0.06247293856177672,-24.08616131019776
869.0,2.0,116.0,116.0,0.2,1.6,11.0,25.0,24.0,30.0,5.0,20.0,60.0,28.0,3.0,8.0,34.0,100.0,100.0,-0.043995629996061325,0.04229855164885521,0.06103099974882603,-24.288990316141867
869.0,2.0,116.0,116.0,0.2,1.6,11.0,25.0,24.0,30.0,7.0,20.0,60.0,28.0,3.0,8.0,34.0,100.0,100.0,-0.043377652764320374,0.039594944566488266,0.058731425953787546,-24.622589093870143
869.0,2.0,116.0,116.0,0.2,1.6,11.0,25.0,24.0,30.0,9.0,20.0,60.0,28.0,3.0,8.0,34.0,100.0,100.0,-0.043148480355739594,0.035843539983034134,0.05609412371652678,-25.021652639815972
869.0,2.0,116.0,116.0,0.2,1.6,11.0,25.0,24.0,30.0,3.0,20.0,60.0,28.0,3.0,2.0,34.0,102.0,100.0,-0.6400858163833618,0.1777103692293167,0.6642972434586605,-3.5527509937153505
869.0,2.0,116.0,116.0,0.2,1.6,11.0,25.0,24.0,30.0,5.0,20.0,60.0,28.0,3.0,2.0,34.0,102.0,100.0,-0.5729552507400513,0.3342888355255127,0.663345117497369,-3.565209262120039
869.0,2.0,116.0,116.0,0.2,1.6,11.0,25.0,24.0,30.0,7.0,20.0,60.0,28.0,3.0,2.0,34.0,102.0,100.0,-0.4945584237575531,0.4026567339897156,0.6377464072316049,-3.9070395865119
869.0,2.0,116.0,116.0,0.2,1.6,11.0,25.0,24.0,30.0,9.0,20.0,60.0,28.0,3.0,2.0,34.0,102.0,100.0,-0.42011865973472595,0.4350230395793915,0.604768330207688,-4.368219190618639
869.0,2.0,116.0,116.0,0.2,1.6,11.0,25.0,24.0,30.0,3.0,20.0,60.0,28.0,3.0,4.0,34.0,102.0,100.0,-0.6088929176330566,0.21295002102851868,0.6450568165671478,-3.808040620942105
869.0,2.0,116.0,116.0,0.2,1.6,11.0,25.0,24.0,30.0,5.0,20.0,60.0,28.0,3.0,4.0,34.0,102.0,100.0,-0.527815580368042,0.37412428855895996,0.6469607949242372,-3.7824407255425463
869.0,2.0,116.0,116.0,0.2,1.6,11.0,25.0,24.0,30.0,7.0,20.0,60.0,28.0,3.0,4.0,34.0,102.0,100.0,-0.4440317749977112,0.4384376108646393,0.6240126247347171,-4.096132475673332
869.0,2.0,116.0,116.0,0.2,1.6,11.0,25.0,24.0,30.0,9.0,20.0,60.0,28.0,3.0,4.0,34.0,102.0,100.0,-0.36705145239830017,0.46659043431282043,0.5936610161530973,-4.52922937773506
869.0,2.0,116.0,116.0,0.2,1.6,11.0,25.0,24.0,30.0,3.0,20.0,60.0,28.0,3.0,6.0,34.0,102.0,100.0,-0.5686526894569397,0.261347234249115,0.6258340499495633,-4.070816235016789
869.0,2.0,116.0,116.0,0.2,1.6,11.0,25.0,24.0,30.0,5.0,20.0,60.0,28.0,3.0,6.0,34.0,102.0,100.0,-0.47956427931785583,0.4130910038948059,0.6329502946491715,-3.972607872549068
869.0,2.0,116.0,116.0,0.2,1.6,11.0,25.0,24.0,30.0,7.0,20.0,60.0,28.0,3.0,6.0,34.0,102.0,100.0,-0.3907133638858795,0.47260481119155884,0.6131983694371901,-4.247980173071196
869.0,2.0,116.0,116.0,0.2,1.6,11.0,25.0,24.0,30.0,9.0,20.0,60.0,28.0,3.0,6.0,34.0,102.0,100.0,-0.31124839186668396,0.49622756242752075,0.5857622001737188,-4.645573144233443
869.0,2.0,116.0,116.0,0.2,1.6,11.0,25.0,24.0,30.0,3.0,20.0,60.0,28.0,3.0,8.0,34.0,102.0,100.0,-0.5286069512367249,0.3046259880065918,0.6101002388663501,-4.291976099453431
869.0,2.0,116.0,116.0,0.2,1.6,11.0,25.0,24.0,30.0,5.0,20.0,60.0,28.0,3.0,8.0,34.0,102.0,100.0,-0.42815202474594116,0.45159411430358887,0.6222952678332786,-4.120070030823481
